2025-12-16 10:54:20,交通出行,上海公共交通卡股份有限公司,zfb***@sptcc.com,上海地铁-七宝-2025-12-16 08:42:08-漕河泾开发区-2025-12-16 08:54:17,支出,1.76,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025121622001445901413492918	,25121610542010400490	,,
2025-12-16 10:03:29,交通出行,上海公共交通卡股份有限公司,jtk***@sptcc.com,上海公交-803路-2025-12-16 08:03:25,支出,2.00,宁波银行信用卡(4573),交易成功,2025121622001445901413216749	,25121610032810500164	,,
2025-12-16 08:36:26,日用百货,沪松公路五店,180***@qq.com,上海全家便利店,支出,2.30,宁波银行信用卡(4573)&碰一下立减,交易成功,2025121623001445901411134573	,SXA1O2874203326	,,
2025-12-16 02:10:16,投资理财,招商财富宝A,/,余额宝-2025.12.15-收益发放,不计收支,3.34,余额宝,交易成功,20251216357089708901	,	,,
2025-12-15 23:45:56,交通出行,上海公共交通卡股份有限公司,jtk***@sptcc.com,上海公交-803路-2025-12-15 21:45:53,支出,1.00,宁波银行信用卡(4573),交易成功,2025121522001445901410155268	,25121523455610400072	,,
2025-12-15 23:24:30,交通出行,上海公共交通卡股份有限公司,zfb***@sptcc.com,上海地铁-漕河泾开发区-2025-12-15 21:11:20-七宝-2025-12-15 21:24:27,支出,3.00,宁波银行信用卡(4573),交易成功,2025121522001445901408157695	,25121523243010500030	,,
2025-12-15 18:16:06,餐饮美食,玖集科产店,/,玖集科产大厦店-消费,支出,15.14,宁波银行信用卡(4573)&碰一下立减,交易成功,2025121523001445901408773032	,54126600004836000083620251215700298544	,,
2025-12-15 12:33:00,生活服务,淘天物流科技有限公司,ttw***@service.aliyun.com,淘宝退货-寄件费_2349344535_LP00784699374325,支出,11.09,工商银行储蓄卡(1637)&工商银行立减金,交易成功,2025121522001445901408292324	,CN_V1_602375224158250055	,,
2025-12-15 11:04:45,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,外婆家·外婆送到家(上海爱琴海店)外卖订单,支出,22.80,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025121522001145901410658820	,13110600725121520100350796052	,,
2025-12-15 10:57:44,交通出行,上海公共交通卡股份有限公司,zfb***@sptcc.com,上海地铁-七宝-2025-12-15 08:46:30-漕河泾开发区-2025-12-15 08:57:40,支出,1.00,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025121522001445901410060306	,25121510574310400696	,,
2025-12-15 10:03:59,交通出行,上海公共交通卡股份有限公司,jtk***@sptcc.com,上海公交-803路-2025-12-15 08:03:55,支出,2.00,宁波银行信用卡(4573),交易成功,2025121522001445901408323037	,25121510035810400480	,,
2025-12-15 08:41:31,日用百货,沪松公路五店,180***@qq.com,上海全家便利店,支出,2.80,宁波银行信用卡(4573),交易成功,2025121522001445901405041255	,SXA1O2816356926	,,
2025-12-15 02:10:48,投资理财,招商财富宝A,/,余额宝-2025.12.14-收益发放,不计收支,3.13,余额宝,交易成功,20251215355031518901	,	,,
2025-12-14 16:10:26,交通出行,上海公共交通卡股份有限公司,zfb***@sptcc.com,上海地铁-虹口足球场-2025-12-14 13:09:52-国家会展中心-2025-12-14 14:10:23,支出,4.40,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025121422001445901405123099	,25121416102610400162	,,
2025-12-14 14:30:02,餐饮美食,金菜园生鲜,/,总部门店,支出,1.10,宁波银行信用卡(4573),交易成功,2025121422001445901405648202	,67126600004836000083620251214952753071	,,
2025-12-14 09:08:01,交通出行,哈啰出行,zij***@hellobike.com,哈啰出行先乘后付,支出,31.30,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025121422001445901400431612	,CPR251214090759952224519172L	,,
2025-12-14 02:45:44,投资理财,招商财富宝A,/,余额宝-2025.12.13-收益发放,不计收支,3.17,余额宝,交易成功,20251214346367821901	,	,,
2025-12-13 02:08:40,投资理财,招商财富宝A,/,余额宝-2025.12.12-收益发放,不计收支,4.12,余额宝,交易成功,20251213340439010901	,	,,
2025-12-12 21:10:22,交通出行,上海公共交通卡股份有限公司,jtk***@sptcc.com,上海公交-803路-2025-12-12 19:10:19,支出,1.00,宁波银行信用卡(4573),交易成功,2025121222001445901452128351	,25121221102210400216	,,
2025-12-12 21:00:56,交通出行,上海公共交通卡股份有限公司,zfb***@sptcc.com,上海地铁-漕河泾开发区-2025-12-12 18:47:21-七宝-2025-12-12 19:00:53,支出,3.00,宁波银行信用卡(4573),交易成功,2025121222001445901452037743	,25121221005610500208	,,
2025-12-12 18:34:49,美容美发,苏泊**店,nbg***@163.com,【优惠价】苏泊尔泡脚桶加热恒温自动按摩洗脚桶家用电动智能高深养生足浴盆,支出,269.96,宁波银行信用卡(4573)&优惠,交易成功,2025121222001145901450543113	,T200P4940424433132343545	,,
2025-12-12 18:34:49,数码电器,tb**3,hui***@126.com,华强北Max二代头戴式蓝牙耳机政府补贴犀狼2025新款主动降噪运动,支出,219.58,宁波银行信用卡(4573)&优惠,交易关闭,2025121222001145901454536034	,T200P4940424433135343545	,,
2025-12-12 18:34:49,家居家装,格桑**店,124***@qq.com,【优惠价】新疆棉花被冬季被子冬被加厚10斤棉被冬纯棉花被芯冬用长绒棉冬天,支出,174.98,宁波银行信用卡(4573)&优惠,交易成功,2025121222001145901454948479	,T200P4940424433134343545	,,
2025-12-12 18:34:49,美容美发,苏泊**店,shi***@163.com,【优惠价】苏泊尔泡脚桶加热恒温足浴盆电动按摩洗脚盆全自动家用高深足疗机,支出,269.95,宁波银行信用卡(4573)&优惠,交易关闭,2025121222001145901454960901	,T200P4940424433133343545	,,
2025-12-12 11:03:38,投资理财,余额宝,jin***@cmfchina.com,余额宝-自动转入,不计收支,8.09,账户余额,交易成功,20251212019130101000900098399124	,20251212009130501000900052575220	,,
2025-12-12 11:01:21,交通出行,上海公共交通卡股份有限公司,zfb***@sptcc.com,上海地铁-七宝-2025-12-12 08:51:21-漕河泾开发区-2025-12-12 09:01:17,支出,1.76,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025121222001445901448997006	,25121211012010500460	,,
2025-12-12 10:12:41,交通出行,上海公共交通卡股份有限公司,jtk***@sptcc.com,上海公交-803路-2025-12-12 08:12:38,支出,2.00,宁波银行信用卡(4573),交易成功,2025121222001445901452268700	,25121210124110400342	,,
2025-12-12 09:22:57,转账红包,云账户综合服务平台,/,云账户,收入,8.09,,交易成功,20251212020070011520900086524055	,1138864395737612921	,,
2025-12-12 09:22:55,投资理财,招商基金管理有限公司,/,余额宝-自动转入,不计收支,22.00,,交易成功,20251212300008503845901252638606	,	,,
2025-12-12 09:22:53,转账红包,杭州柏鹿信息技术有限公司,/,小蚕提现,收入,22.00,,交易成功,20251212020070011520900086467998	,XC221108919479986508	,,
2025-12-12 02:28:15,投资理财,招商财富宝A,/,余额宝-2025.12.11-收益发放,不计收支,3.13,余额宝,交易成功,20251212338514139901	,	,,
2025-12-11 23:44:07,交通出行,上海公共交通卡股份有限公司,jtk***@sptcc.com,上海公交-803路-2025-12-11 21:44:04,支出,1.00,宁波银行信用卡(4573),交易成功,2025121122001445901448690609	,25121123440710500012	,,
2025-12-11 23:24:54,交通出行,上海公共交通卡股份有限公司,zfb***@sptcc.com,上海地铁-漕河泾开发区-2025-12-11 21:09:20-七宝-2025-12-11 21:24:51,支出,3.00,宁波银行信用卡(4573),交易成功,2025121122001445901449113029	,25121123245410400090	,,
2025-12-11 18:26:17,餐饮美食,玖集科产店,/,玖集科产大厦店-消费,支出,24.19,宁波银行信用卡(4573),交易成功,2025121122001445901449769848	,12126600004836000083620251211906223155	,,
2025-12-11 15:36:58,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-易方达核心优势股票C-卖出至余额宝,不计收支,6061.18,余额宝,交易成功,20251208001080012404900078769968	,	,,
2025-12-11 14:00:53,投资理财,中国工商银行,jin***@cmfchina.com,余额宝-转出到银行卡,不计收支,600.00,中国工商银行储蓄卡(1637),交易成功,20251211019130201010900034308414	,LC2025121114005320887125984459044281	,,
2025-12-11 13:59:47,投资理财,中国工商银行,jin***@cmfchina.com,余额宝-转出到银行卡,不计收支,1400.00,中国工商银行储蓄卡(1637),交易成功,20251211019130201010900034650928	,LC2025121113594720887125984459045568	,,
2025-12-11 11:23:37,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,1点点(繁兴店)外卖订单,支出,13.40,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025121122001145901444310033	,13110600725121165502259796052	,,
2025-12-11 10:51:41,交通出行,上海公共交通卡股份有限公司,zfb***@sptcc.com,上海地铁-七宝-2025-12-11 08:40:59-漕河泾开发区-2025-12-11 08:51:38,支出,1.76,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025121122001445901446771105	,25121110514110400162	,,
2025-12-11 10:03:06,交通出行,上海公共交通卡股份有限公司,jtk***@sptcc.com,上海公交-803路-2025-12-11 08:03:03,支出,2.00,宁波银行信用卡(4573),交易成功,2025121122001445901443770182	,25121110030610400459	,,
2025-12-11 08:35:34,日用百货,沪松公路五店,180***@qq.com,上海全家便利店,支出,2.80,宁波银行信用卡(4573),交易成功,2025121122001445901442901448	,SXA1O2597629726	,,
2025-12-11 02:11:12,投资理财,招商财富宝A,/,余额宝-2025.12.10-收益发放,不计收支,3.96,余额宝,交易成功,20251211329153770901	,	,,
2025-12-10 22:40:45,交通出行,滴滴出行,chu***@didichuxing.com,滴滴快车打车-于师傅-12月10日行程,支出,61.88,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025121022001445901443673237	,210_202512108506141501918926	,,
2025-12-10 15:38:23,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-广发鑫享灵活配置混合A-卖出至余额宝,不计收支,8099.13,余额宝,交易成功,20251208001080012404900078730945	,	,,
2025-12-10 11:00:45,交通出行,上海公共交通卡股份有限公司,zfb***@sptcc.com,上海地铁-七宝-2025-12-10 08:50:48-漕河泾开发区-2025-12-10 09:00:42,支出,1.76,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025121022001445901437946903	,25121011004510400261	,,
2025-12-10 10:12:31,交通出行,上海公共交通卡股份有限公司,jtk***@sptcc.com,上海公交-803路-2025-12-10 08:12:28,支出,2.00,宁波银行信用卡(4573),交易成功,2025121022001445901437859492	,25121010123110400665	,,
2025-12-10 08:45:59,日用百货,沪松公路五店,180***@qq.com,上海全家便利店,支出,2.80,宁波银行信用卡(4573),交易成功,2025121022001445901439176181	,SXA1O2535987426	,,
2025-12-10 02:07:25,投资理财,招商财富宝A,/,余额宝-2025.12.09-收益发放,不计收支,2.93,余额宝,交易成功,20251210327095070901	,	,,
2025-12-09 21:01:48,交通出行,上海公共交通卡股份有限公司,zfb***@sptcc.com,上海地铁-漕河泾开发区-2025-12-09 18:24:58-市域线虹桥T2航站楼-2025-12-09 19:01:45,支出,6.00,宁波银行信用卡(4573),交易成功,2025120922001445901436032325	,25120921014810500120	,,
2025-12-09 19:05:07,退款,圣维**店,365***@qq.com,退款-【优惠价】新疆棉花被子冬被棉被被芯冬季加厚2025新款纯棉全棉长绒棉絮冬天 等多件,不计收支,444.91,宁波银行信用卡(4573)&优惠,退款成功,2025120922001145901439035214_4934221524172343545	,T200P4934221524171343545	,,
2025-12-09 19:03:59,数码电器,xi**店,xib***@163.com,【优惠价】西伯利亚羽DM02双金标无线蓝牙降噪耳机头戴式有线电脑游戏耳麦 等多件,支出,156.54,宁波银行信用卡(4573)&优惠,交易关闭,2025120922001145901436242633	,T200P4934221524168343545	,,
2025-12-09 19:03:59,家居家装,圣维**店,365***@qq.com,【优惠价】新疆棉花被子冬被棉被被芯冬季加厚2025新款纯棉全棉长绒棉絮冬天 等多件,支出,444.91,宁波银行信用卡(4573)&优惠,交易关闭,2025120922001145901439035214	,T200P4934221524171343545	,,
2025-12-09 12:55:03,信用借还,花呗,/,花呗自动还款-2025年12月账单,不计收支,137.27,农业银行储蓄卡(6978),还款成功,2025120929020999900195124584	,	,,
2025-12-09 11:02:36,交通出行,上海公共交通卡股份有限公司,zfb***@sptcc.com,上海地铁-七宝-2025-12-09 08:51:57-漕河泾开发区-2025-12-09 09:02:33,支出,1.76,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025120922001445901432464966	,25120911023610400040	,,
2025-12-09 10:16:13,交通出行,上海公共交通卡股份有限公司,jtk***@sptcc.com,上海公交-803路-2025-12-09 08:16:10,支出,2.00,宁波银行信用卡(4573),交易成功,2025120922001445901436237892	,25120910161310400336	,,
2025-12-09 02:39:38,投资理财,招商财富宝A,/,余额宝-2025.12.08-收益发放,不计收支,6.05,余额宝,交易成功,20251209321515020901	,	,,
2025-12-08 23:44:47,交通出行,滴滴出行,chu***@didichuxing.com,滴滴快车打车-路师傅-12月08日行程,支出,64.88,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025120822001445901433820785	,210_202512088504770901426536	,,
2025-12-08 13:37:40,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,沪上阿姨·精选茶饮(古美路店)外卖订单,支出,19.90,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025120822001145901427082664	,13130600725120879624365796052	,,
2025-12-08 10:57:06,交通出行,上海公共交通卡股份有限公司,zfb***@sptcc.com,上海地铁-七宝-2025-12-08 08:44:24-漕河泾开发区-2025-12-08 08:57:02,支出,1.00,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025120822001445901430935048	,25120810570510400300	,,
2025-12-08 10:04:29,交通出行,上海公共交通卡股份有限公司,jtk***@sptcc.com,上海公交-803路-2025-12-08 08:04:25,支出,2.00,宁波银行信用卡(4573),交易成功,2025120822001445901427671853	,25120810042810500505	,,
2025-12-08 08:38:17,日用百货,沪松公路五店,180***@qq.com,上海全家便利店,支出,2.80,宁波银行信用卡(4573),交易成功,2025120822001445901429337713	,SXA1O2415127126	,,
2025-12-08 02:22:42,投资理财,招商财富宝A,/,余额宝-2025.12.07-收益发放,不计收支,3.26,余额宝,交易成功,20251208312397657901	,	,,
2025-12-08 00:20:05,交通出行,上海公共交通卡股份有限公司,zfb***@sptcc.com,上海地铁-虹口足球场-2025-12-07 21:20:24-国家会展中心-2025-12-07 22:20:02,支出,4.40,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025120822001445901427865726	,25120800200510500005	,,
2025-12-07 17:15:53,交通出行,哈啰出行,zij***@hellobike.com,哈啰出行先乘后付,支出,126.38,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025120722001445901424065595	,CPR251207171551834224519172G	,,
2025-12-07 13:32:27,交通出行,哈啰出行,zij***@hellobike.com,哈啰出行先乘后付,支出,138.18,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025120723001445901425357978	,CPR251207133226413224519172T	,,
2025-12-07 12:21:04,退款,哈啰出行,zij***@hellobike.com,退款-哈啰多订单合并付款,不计收支,138.19,宁波银行信用卡(4573)&优惠,退款成功,2025120722001445901422329763_CPR251207122058795224519172Z	,CPR251207121910047224519172R	,,
2025-12-07 12:19:17,交通出行,哈啰出行,zij***@hellobike.com,哈啰多订单合并付款,支出,142.98,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025120722001445901422329763	,CPR251207121910047224519172R	,,
2025-12-07 07:30:28,交通出行,哈啰出行,zij***@hellobike.com,哈啰出行先乘后付,支出,45.20,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025120722001445901419390383	,CPR251207073026528224519172U	,,
2025-12-07 06:40:21,退款,滴滴顺风车,/,退款-费用,不计收支,30.00,宁波银行信用卡(4573),退款成功,2025120722001445901418055304_3512660000485958402025120706402100000006757447921	,3512660000485958402025120706300500000006757432688	,,
2025-12-07 06:30:06,交通出行,滴滴顺风车,/,费用,支出,30.00,宁波银行信用卡(4573),交易关闭,2025120722001445901418055304	,3512660000485958402025120706300500000006757432688	,,
2025-12-07 06:28:30,退款,tb**7,1-989*****50,退款-滴滴出行优惠券滴滴快车出行代金券全国通用打车优惠券抵扣券秒发,不计收支,0.38,宁波银行信用卡(4573),退款成功,2025120722001145901422001672_4928212405085343545	,T200P4928212405085343545	,,
2025-12-07 06:23:31,生活服务,tb**7,1-989*****50,滴滴出行优惠券滴滴快车出行代金券全国通用打车优惠券抵扣券秒发,支出,0.38,宁波银行信用卡(4573),交易关闭,2025120722001145901422001672	,T200P4928212405085343545	,,
2025-12-07 02:07:43,投资理财,招商财富宝A,/,余额宝-2025.12.06-收益发放,不计收支,3.27,余额宝,交易成功,20251207306805883901	,	,,
2025-12-06 18:34:08,交通出行,滴滴出行,chu***@didichuxing.com,滴滴快车打车-刘师傅-12月06日行程,支出,37.88,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025120622001445901417921941	,210_202512068502904601590506	,,
2025-12-06 13:57:49,交通出行,滴滴出行,chu***@didichuxing.com,滴滴快车打车-甘师傅-12月06日行程,支出,53.80,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025120622001445901419595084	,210_202512068502630801155495	,,
2025-12-06 02:02:35,投资理财,招商财富宝A,/,余额宝-2025.12.05-收益发放,不计收支,4.35,余额宝,交易成功,20251206301155678901	,	,,
